Date,Close,Open,High,Low
31-Jan-11,6971.25,6990.75,6995.1,6884.9
01-Feb-11,6898.65,6992,6999.75,6824.75
02-Feb-11,6961.65,6964.4,7063.3,6928.9
03-Feb-11,6998.9,6978.75,7061.8,6928.55
04-Feb-11,6850.65,6965.65,7001.4,6824.2
07-Feb-11,6861.25,6916.85,6920.35,6839.8
08-Feb-11,6847.5,6879.55,6915.45,6830.75
09-Feb-11,6828.9,6825.15,6867.15,6759.05
10-Feb-11,6720.45,6799.5,6811.85,6697.3
11-Feb-11,6719.65,6667.25,6742.75,6624.05
14-Feb-11,6869.05,6727.45,6888.1,6724.4
15-Feb-11,6855.05,6872.8,6892.1,6782.15
16-Feb-11,6862.1,6831.15,6884.85,6800.4
17-Feb-11,6893.3,6895.6,6916.55,6857
18-Feb-11,6832.05,6911.35,6957.25,6805.15
21-Feb-11,7014.1,6831.05,7026.15,6784.2
22-Feb-11,6966.8,6958.35,7029.6,6900.4
23-Feb-11,6856.7,6906.85,6923.65,6846.45
24-Feb-11,6706.45,6803.9,6827.8,6683.75
25-Feb-11,6679.8,6723.8,6728.2,6599.75
28-Feb-11,6666.3,6688.55,6918.7,6628.05
01-Mar-11,6831.45,6714.6,6853.75,6671.55
02-Mar-11,6831.45,6714.6,6853.75,6671.55
03-Mar-11,6786.8,6779.05,6814.2,6706.55
04-Mar-11,6810.55,6859.85,6894.7,6793.65
07-Mar-11,6747.05,6754.7,6794.6,6703.1
08-Mar-11,6871.7,6730.3,6898.35,6722.85
09-Mar-11,6861.9,6879.95,6914.2,6809
10-Mar-11,6827.7,6851.65,6851.65,6775.45
11-Mar-11,6722.25,6780.4,6798.5,6692.7
14-Mar-11,6822,6683.05,6831.05,6676.9
15-Mar-11,6689.05,6686.05,6738.5,6630.9
16-Mar-11,6733.3,6689.25,6776.9,6689.25
17-Mar-11,6633.85,6651.65,6690.8,6624.4
18-Mar-11,6552.65,6631.95,6662.4,6536.3
21-Mar-11,6504.85,6578.9,6581.2,6489.65
22-Mar-11,6533.95,6530.75,6564.15,6506.2
23-Mar-11,6595.65,6525.5,6601.4,6505.3
24-Mar-11,6660.55,6605.9,6669.8,6604
25-Mar-11,6930.65,6751.95,6960.45,6732.85
28-Mar-11,6912.35,6901.15,6938.7,6857.2
29-Mar-11,6983.25,6903.95,7026.15,6902.65
30-Mar-11,7010.05,6993.2,7061.8,6986.3
31-Mar-11,7148.1,7021.45,7192.35,7021.45
01-Apr-11,7109.85,7136.8,7174.9,7084.5
04-Apr-11,7267.85,7130.25,7281.35,7130.25
05-Apr-11,7313.8,7265.5,7324.1,7188.35
06-Apr-11,7270.85,7305.75,7344.9,7242.3
07-Apr-11,7215.4,7249.75,7249.75,7190.3
08-Apr-11,7168.8,7205.6,7249,7136.5
11-Apr-11,7157.85,7107.5,7207.5,7099.2
12-Apr-11,7157.85,7107.5,7207.5,7099.2
13-Apr-11,7306.1,7106.2,7328.75,7089.5
14-Apr-11,7306.1,7106.2,7328.75,7089.5
15-Apr-11,6842.15,7297.9,7298.25,6824.05
18-Apr-11,6651.05,6764.4,6852.45,6638.3
19-Apr-11,6668.45,6650.3,6703.2,6619.1
20-Apr-11,6818.15,6745.8,6825.6,6745.8
21-Apr-11,6780.85,6859.8,6899.35,6762.65
22-Apr-11,6780.85,6859.8,6899.35,6762.65
25-Apr-11,6834.4,6778.45,6856.55,6773.35
26-Apr-11,6825.35,6825.95,6853.65,6775.65
27-Apr-11,6809.1,6817.9,6832.25,6792.55
28-Apr-11,6729.75,6807.75,6815.45,6718.6
29-Apr-11,6718.35,6722.8,6752.1,6680.65
02-May-11,6715.65,6740.55,6772.4,6697.2
03-May-11,6644.7,6711.25,6755.2,6620
04-May-11,6576.5,6641.3,6641.3,6516.9
05-May-11,6506.55,6577.8,6583.65,6484.85
06-May-11,6627,6530.65,6658.6,6530.65
09-May-11,6620.3,6645.15,6656.35,6554.85
10-May-11,6596.75,6616.45,6686.5,6568.8
11-May-11,6650.45,6601.75,6677.05,6601.75
12-May-11,6569.2,6618,6644.2,6559.7
13-May-11,6609.55,6569.2,6668.15,6565.45
16-May-11,6564.05,6601.05,6615.9,6558.4
17-May-11,6562.5,6547.75,6622.25,6541.2
18-May-11,6582.55,6572.9,6640.15,6527.35
19-May-11,6594.25,6620.45,6620.45,6580
20-May-11,6615.4,6609.65,6637.05,6576.7
23-May-11,6566.85,6586.65,6595.85,6534.1
24-May-11,6557.6,6552.6,6587.55,6537.05
25-May-11,6457.4,6538.05,6538.05,6402.8
26-May-11,6450.45,6478.65,6488.85,6410.95
27-May-11,6507.6,6444.95,6517.15,6444.95
30-May-11,6515.9,6538.5,6540.5,6481.2
31-May-11,6538.5,6533.45,6604.4,6525.1
01-Jun-11,6604.05,6544.8,6619.75,6544.8
02-Jun-11,6573.2,6535.75,6593,6530
03-Jun-11,6562.05,6574.6,6633.15,6555.5
06-Jun-11,6610.45,6549.35,6624.6,6519.9
07-Jun-11,6696.45,6592.25,6711.2,6592.25
08-Jun-11,6672.6,6684.1,6701.85,6652.2
09-Jun-11,6659.35,6670.95,6682.35,6642.05
10-Jun-11,6653.45,6664.65,6689.75,6633.9
13-Jun-11,6650.6,6631.25,6661.85,6592.9
14-Jun-11,6671.35,6656.7,6682.25,6655.85
15-Jun-11,6595.2,6650.3,6654.4,6581.95
16-Jun-11,6480.75,6582.25,6582.25,6474
17-Jun-11,6357.1,6481.7,6485.5,6336.85
20-Jun-11,6166.45,6365.75,6367.5,6050
21-Jun-11,6237.15,6193.4,6274.75,6160.8
22-Jun-11,6240.2,6281.8,6297,6223.85
23-Jun-11,6298.35,6228.4,6311.85,6199.3
24-Jun-11,6499.1,6318.2,6520.1,6318.2
27-Jun-11,6530.8,6437.1,6585.95,6428.7
28-Jun-11,6525.35,6543.3,6561.65,6465.4
29-Jun-11,6570.6,6531.5,6596.55,6531.5
30-Jun-11,6624.7,6579.05,6640.5,6558.95
01-Jul-11,6674.75,6681.75,6715.65,6648
04-Jul-11,6685.85,6724.75,6746.65,6678.15
05-Jul-11,6708.4,6711.95,6732.65,6660.35
06-Jul-11,6704.1,6695.25,6748.2,6672.25
07-Jul-11,6787.35,6705.75,6796.8,6696.95
08-Jul-11,6723.85,6793,6835.25,6714
11-Jul-11,6612.05,6689.3,6719.5,6574.9
12-Jul-11,6415.45,6483.05,6483.05,6337.8
13-Jul-11,6408.55,6384.9,6454.8,6382.7
14-Jul-11,6325.9,6383.35,6385.95,6314.6
15-Jul-11,6346.05,6395.3,6420,6324
18-Jul-11,6296.75,6351.1,6360.75,6286.5
19-Jul-11,6365.95,6304.3,6388,6303.35
20-Jul-11,6327.7,6409.25,6409.25,6306.75
21-Jul-11,6335.9,6314.05,6368.55,6294.6
22-Jul-11,6438.5,6366.3,6461.2,6361.9
25-Jul-11,6434.45,6426.3,6451.75,6381.25
26-Jul-11,6426.85,6433.65,6462.15,6379.1
27-Jul-11,6408.45,6431.35,6470.5,6398.4
28-Jul-11,6307.4,6344.4,6346.6,6273.65
29-Jul-11,6335.1,6293.65,6356.5,6264.75
01-Aug-11,6382.1,6350.4,6422.8,6340.95
02-Aug-11,6274.95,6353.35,6353.35,6266.3
03-Aug-11,6217.35,6232.25,6232.25,6170.95
04-Aug-11,6157.2,6222.8,6266.3,6149.1
05-Aug-11,5911.55,6022.4,6022.4,5770.3
08-Aug-11,5651.75,5709.9,5717.75,5570.7
09-Aug-11,5452.4,5415.25,5572.15,5394.05
10-Aug-11,5588.7,5603.65,5660.1,5530.65
11-Aug-11,5555.6,5551.2,5603.65,5507.8
12-Aug-11,5416.25,5636.45,5636.45,5362.25
15-Aug-11,5416.25,5636.45,5636.45,5362.25
16-Aug-11,5469.65,5514.1,5532.6,5435.1
17-Aug-11,5571.2,5459.65,5608.35,5459.65
18-Aug-11,5348.35,5599.1,5601.7,5332.8
19-Aug-11,5113.85,5208.95,5208.95,5011.1
22-Aug-11,5087.65,5095.85,5138.1,5035.2
23-Aug-11,5289.1,5103.95,5329.1,5084
24-Aug-11,5222.1,5286.35,5286.35,5188.15
25-Aug-11,5096.7,5233.1,5247.1,5069.1
26-Aug-11,5088.7,5097.25,5188.9,5051.95
29-Aug-11,5339.1,5160.7,5360.55,5160.7
30-Aug-11,5451.25,5407.65,5474.85,5325.45
31-Aug-11,5451.25,5407.65,5474.85,5325.45
01-Sep-11,5451.25,5407.65,5474.85,5325.45
02-Sep-11,5384.15,5554.9,5554.9,5311.8
05-Sep-11,5299.65,5338.7,5338.7,5235.45
06-Sep-11,5366.2,5270.7,5389.1,5204.15
07-Sep-11,5374.95,5366.8,5423.5,5337.9
08-Sep-11,5456.1,5390.95,5509.2,5390.95
09-Sep-11,5339.2,5450.8,5456.2,5313.7
12-Sep-11,5157.85,5219.2,5219.2,5139.95
13-Sep-11,5204.75,5209.65,5303.45,5158.55
14-Sep-11,5425.1,5253.6,5449.1,5247.9
15-Sep-11,5550.15,5484.85,5570.6,5385.95
16-Sep-11,5494.05,5620.35,5620.35,5477.8
19-Sep-11,5443.4,5491.05,5498.9,5434.85
20-Sep-11,5613.35,5467.85,5623.8,5459.85
21-Sep-11,5606.95,5634.15,5662.5,5574.55
22-Sep-11,5385.3,5502.8,5536.95,5349.65
23-Sep-11,5367.75,5340.85,5465.9,5333.35
26-Sep-11,5387.65,5385.2,5415.45,5278.5
27-Sep-11,5579.7,5444.1,5617.25,5444.1
28-Sep-11,5623.9,5640.95,5749.6,5592.1
29-Sep-11,5746.15,5630.35,5764.45,5605.5
30-Sep-11,5678.9,5709,5771.3,5658.75
03-Oct-11,5588.1,5592.8,5632.8,5549.65
04-Oct-11,5537.1,5544.2,5599.9,5478.1
05-Oct-11,5532.8,5576.8,5638.7,5516.55
06-Oct-11,5532.8,5576.8,5638.7,5516.55
07-Oct-11,5640.95,5734.45,5772.2,5601.85
10-Oct-11,5796.45,5685.75,5814,5674.7
11-Oct-11,5637.95,5822.1,5831.05,5615.5
12-Oct-11,5934.25,5793.2,5945.7,5793.2
13-Oct-11,5978.55,6011.65,6035.7,5953.55
14-Oct-11,6119.65,5987.9,6135.2,5972.1
17-Oct-11,6096.5,6165.95,6172.15,6069.8
18-Oct-11,5881,5939.6,5939.6,5852.1
19-Oct-11,5959.9,5923.85,5966.6,5901.4
20-Oct-11,5975,5889.95,5987.3,5870.45
21-Oct-11,5948.45,5991.15,5991.15,5932.35
24-Oct-11,6056.5,6002.2,6090.9,6002.2
25-Oct-11,6217.3,6128.6,6267.4,6099.3
26-Oct-11,6187.05,6228,6236.25,6178.35
27-Oct-11,6187.05,6228,6236.25,6178.35
28-Oct-11,6273.95,6346.45,6432.65,6246.6
31-Oct-11,6278.7,6271.2,6333.85,6261.25
01-Nov-11,6214.1,6219.65,6284.8,6173.35
02-Nov-11,6220.1,6180.15,6256.5,6179.6
03-Nov-11,6169.8,6208.85,6227.7,6102.1
04-Nov-11,6200.2,6250.55,6268.75,6135.45
07-Nov-11,6200.2,6250.55,6268.75,6135.45
08-Nov-11,6216.45,6176.2,6227.2,6154.2
09-Nov-11,6233.05,6228.35,6303.5,6215.65
10-Nov-11,6233.05,6228.35,6303.5,6215.65
11-Nov-11,6168.85,5937.9,6219.35,5937.9
14-Nov-11,6210.3,6226.3,6280.45,6198.05
15-Nov-11,6175.1,6189.45,6230,6156.95
16-Nov-11,6111.1,6168.75,6168.75,6073.95
17-Nov-11,6065.1,6090.75,6121.05,6034.75
18-Nov-11,6017.8,6019.7,6062.55,5978.8
21-Nov-11,5885.3,5981,5999.45,5835.6
22-Nov-11,5987.2,5801.25,6049.35,5801.25
23-Nov-11,5843.4,5922,5925.6,5766.2
24-Nov-11,5918.75,5824.7,5945.7,5739
25-Nov-11,5797.45,5887.6,5887.6,5779.45
28-Nov-11,5895.8,5850.35,5914.4,5850.35
29-Nov-11,5854.2,5888.05,5893.1,5827.05
30-Nov-11,5893.25,5814.9,5924.15,5803.45
01-Dec-11,5996.4,6022.8,6071.05,5960.85
02-Dec-11,6122.9,5989.95,6155.85,5986.5
05-Dec-11,6129.8,6107.25,6154.75,6081.95
06-Dec-11,6129.8,6107.25,6154.75,6081.95
07-Dec-11,6223.05,6134.45,6250.3,6105.05
08-Dec-11,6179.3,6189.15,6237.6,6131.45
09-Dec-11,6135.25,6079.7,6194.5,6064.95
12-Dec-11,6194.45,6153.45,6226.35,6111.85
13-Dec-11,6208.15,6174.15,6256.75,6157.6
14-Dec-11,6198.5,6205.2,6240.25,6166.25
15-Dec-11,6160.65,6177.75,6182.8,6054.6
16-Dec-11,6112.55,6120.55,6223.25,6079.9
19-Dec-11,6043.6,6059.5,6091.95,5967.9
20-Dec-11,5989.95,6061.8,6066.45,5976.35
21-Dec-11,6131.25,6085.05,6154.5,5991.45
22-Dec-11,6076.55,5992.9,6123.65,5987.85
23-Dec-11,6058.6,6105.85,6106.25,6024.75
26-Dec-11,6202.3,6051.85,6212.75,6051.85
27-Dec-11,6168.65,6189.05,6240.15,6124.65
28-Dec-11,6167.2,6177.95,6210.75,6138.5
29-Dec-11,6111.7,6128.35,6158.4,6097.45
30-Dec-11,6139,6126.55,6171.55,6115.85
02-Jan-12,6217.7,6130.15,6233.35,6104.7
03-Jan-12,6356.15,6248.85,6384.25,6248.85
04-Jan-12,6325.1,6346.8,6379.05,6307.65
05-Jan-12,6301.55,6302.8,6373.8,6286.8
06-Jan-12,6281.1,6288.05,6347.7,6239.5
09-Jan-12,6287.9,6304.45,6333.05,6261.1
10-Jan-12,6331.75,6340.1,6357.9,6314.05
11-Jan-12,6249.3,6347.65,6392.15,6226.35
12-Jan-12,5872.75,6093.5,6093.5,5856.8
13-Jan-12,5872.6,5923.6,5934.2,5830.45
16-Jan-12,5990.3,5862.95,5998.2,5857.4
17-Jan-12,6041,6024.25,6068.1,6004.6
18-Jan-12,5912,5981.9,5981.9,5869.85
19-Jan-12,5893.2,5935.6,5951.35,5858
20-Jan-12,5897.95,5916.75,5947.35,5882.7
23-Jan-12,5910.55,5905.45,5952.55,5903.3
24-Jan-12,5964.25,5945.45,5992.9,5910.55
25-Jan-12,6038.1,5990.1,6063.1,5981.9
26-Jan-12,6038.1,5990.1,6063.1,5981.9
27-Jan-12,6136.3,6094.65,6155.75,6087.8
30-Jan-12,6103.8,6090.45,6134.8,6080.1
31-Jan-12,6193.85,6107.25,6203.45,6107.25
01-Feb-12,6192.4,6182.4,6201.45,6109.75
02-Feb-12,6280.55,6201.45,6288.7,6196.45
03-Feb-12,6339.95,6256.75,6350.6,6256.75
06-Feb-12,6370.9,6386.7,6398.95,6340.3
07-Feb-12,6308.55,6426,6426,6291.45
08-Feb-12,6414.65,6358.55,6437,6351.6
09-Feb-12,6492.55,6373.9,6510.4,6318.95
10-Feb-12,6484.35,6477.3,6502.2,6394.35
13-Feb-12,6461.15,6447.65,6492.65,6408.5
14-Feb-12,6465.7,6443.85,6477.8,6426.7
15-Feb-12,6575.4,6494.55,6594.05,6494.55
16-Feb-12,6621.95,6569.6,6631.45,6556.35
17-Feb-12,6703.05,6651.85,6768.6,6620.3
20-Feb-12,6703.05,6651.85,6768.6,6620.3
21-Feb-12,6703.9,6670.45,6718.55,6626.3
22-Feb-12,6718.7,6661.4,6811.3,6661.4
23-Feb-12,6704.5,6693.45,6778.7,6678.9
24-Feb-12,6747.2,6697.5,6797.1,6697.5
27-Feb-12,6608.9,6783.15,6783.15,6588.4
28-Feb-12,6572.45,6617.55,6654.7,6545.45
29-Feb-12,6606.85,6623.25,6643,6550.2
01-Mar-12,6553.2,6567.35,6578.8,6474.5
02-Mar-12,6532.4,6576.55,6576.55,6480.55
05-Mar-12,6471.4,6537.35,6543.65,6438.7
06-Mar-12,6511.7,6456.2,6594,6442.6
07-Mar-12,6563.25,6484.3,6592.9,6475.4
08-Mar-12,6563.25,6484.3,6592.9,6475.4
09-Mar-12,6558.45,6626,6633.45,6540.05
12-Mar-12,6492.7,6645.2,6645.2,6450.7
13-Mar-12,6546.75,6519.9,6577.25,6519.9
14-Mar-12,6515.2,6604.7,6639.4,6483.85
15-Mar-12,6519,6533.85,6553.15,6489.05
16-Mar-12,6501.25,6560.7,6585.15,6475.05
19-Mar-12,6404.4,6531.85,6535.9,6351.65
20-Mar-12,6423.4,6395.75,6454.65,6367.65
21-Mar-12,6523.9,6424.5,6566.5,6424.5
22-Mar-12,6437.15,6532.45,6540.05,6417.45
23-Mar-12,6532.15,6453.35,6547.8,6448.3
26-Mar-12,6436.75,6519.25,6530.6,6419.35
27-Mar-12,6507.3,6490.35,6544.4,6446.55
28-Mar-12,6450.65,6492.5,6495.1,6403.15
29-Mar-12,6366.35,6399.75,6405.95,6331.05
30-Mar-12,6516,6392,6533.3,6392
02-Apr-12,6548,6511.85,6565.55,6493.25
03-Apr-12,6550.9,6581.35,6600.3,6526.6
04-Apr-12,6539.9,6522.2,6589.05,6513.2
05-Apr-12,6539.9,6522.2,6589.05,6513.2
06-Apr-12,6539.9,6522.2,6589.05,6513.2
