day,month,Day_week,year,open_norm,high_norm,low_norm,close_norm
24,2,5,2012,0.000605069,0.002714385,0.00278489,0.006368857
27,2,1,2012,0.012788354,-0.002052346,-0.01628966,-0.020497392
28,2,2,2012,-0.024413436,-0.01893663,-0.006519033,-0.00551529
29,2,3,2012,0.000861346,-0.001758156,0.000725695,0.005233969
1,3,4,2012,-0.008439965,-0.009664308,-0.011556899,-0.00812036
2,3,5,2012,0.001400869,-0.000342008,0.000934435,-0.003174022
5,3,1,2012,-0.005960572,-0.005002623,-0.006457785,-0.009338069
6,3,2,2012,-0.012413287,0.007694482,0.000605712,0.006227401
7,3,3,2012,0.004352405,-0.000166818,0.005091112,0.007916519
8,3,4,2012,0,0,0,0
9,3,5,2012,0.021852783,0.006150556,0.009983939,-0.000731345
12,3,1,2012,0.002897676,0.001771326,-0.013661975,-0.010025235
13,3,2,2012,-0.018855715,-0.010225426,0.010727518,0.008324734
14,3,3,2012,0.013006334,0.009449238,-0.005529226,-0.004819185
15,3,4,2012,-0.010727209,-0.012990632,0.000801993,0.000583251
16,3,5,2012,0.004109369,0.004883148,-0.002157481,-0.00272281
19,3,1,2012,-0.004397397,-0.007478949,-0.019057768,-0.014897135
20,3,2,2012,-0.020836363,-0.012431341,0.00251903,0.00296671
21,3,3,2012,0.004495173,0.017328593,0.00892794,0.01564592
22,3,4,2012,0.016802864,-0.004028021,-0.001097362,-0.013297261
23,3,5,2012,-0.01210878,0.001185006,0.004807205,0.014758084
26,3,1,2012,0.01021175,-0.002626836,-0.004489555,-0.014604686
27,3,2,2012,-0.004433025,0.002113129,0.004237189,0.0109605
28,3,3,2012,0.000331261,-0.007533158,-0.006732283,-0.008705608
29,3,4,2012,-0.014285714,-0.013725732,-0.011260083,-0.01306845
30,3,5,2012,-0.001210985,0.019879955,0.009627155,0.023506405
2,4,1,2012,0.01875,0.00493625,0.015840113,0.004910988
3,4,2,2012,0.01067285,0.005292778,0.005136103,0.000442883
4,4,3,2012,-0.008987518,-0.001704468,-0.002053136,-0.001679159
5,4,4,2012,0,0,0,0
6,4,5,2012,0,0,0,0
9,4,1,2012,-0.002775137,-0.008074002,-0.008643985,-0.011200477
10,4,2,2012,-0.001791178,-0.003220698,-0.016370085,-0.010886626
11,4,3,2012,-0.017751388,-0.008403942,-0.000732145,0.002743795
12,4,4,2012,0.009298752,-0.001075843,-0.001528389,-0.010906171
13,4,5,2012,-0.071599472,-0.067874355,-0.091015252,-0.088432104
16,4,1,2012,-0.034054873,-0.035535569,-0.011310568,-0.005490372
17,4,2,2012,0.007241669,0.002473562,0.007691025,0.008798317
18,4,3,2012,0.007215404,0.008906924,0.01194511,0.002292432
19,4,4,2012,-0.00383374,0.001380486,0.00175641,0.008039553
20,4,5,2012,6.86E-05,0.00405065,-0.007391491,-0.002098349
23,4,1,2012,-0.000419963,-0.011145201,-0.020954195,-0.028942892
24,4,2,2012,-0.012209761,0.020141764,0.004970372,0.043704832
25,4,3,2012,0.023723135,-0.009124287,0.023637708,-0.013106403
26,4,4,2012,-0.007673588,0.001076846,0.00295741,0.003623498
27,4,5,2012,0.002580491,0.007495934,0.00576023,0.011657215
30,4,1,2012,0.012306748,0.024977091,0.012306748,0.024417753
1,5,2,2012,0,0,0,0
2,5,3,2012,0.024642611,0.008686024,0.024642611,0.006490946
3,5,4,2012,0.002678608,0.005163483,0.002678608,0.005910301
4,5,5,2012,0.009677869,0.003430032,-0.005490408,-0.009860252
7,5,1,2012,-0.022319255,-0.016253084,-0.018251333,-0.001827764
8,5,2,2012,-0.009488469,-0.022151743,-0.017163816,-0.030833279
9,5,3,2012,-0.018320636,-0.003226645,0.000273268,-0.000449042
10,5,4,2012,0.007982379,-0.002076782,-0.000401253,-0.001491829
11,5,5,2012,-0.005530711,-0.006024249,-0.006482415,-0.010050934
14,5,1,2012,-0.006677171,-0.003653409,-0.002415604,0.004296151
15,5,2,2012,-0.005092986,0.016436818,-7.76E-05,0.017153786
16,5,3,2012,0.015917337,-0.007683744,0.007523462,-0.014446888
17,5,4,2012,-0.00398697,-0.00524651,-0.005824994,-0.000195903
18,5,5,2012,-0.015790281,0.001348223,-0.008216538,-0.000621901
21,5,1,2012,0.015091727,-0.004962233,0.001700297,-0.011746754
22,5,2,2012,-0.00543886,-0.002689224,0.002702001,0.004468175
23,5,3,2012,0.003634306,0.000989846,-0.003852067,0.001665965
24,5,4,2012,-0.003159962,0.005165976,0.002549074,0.009250448
25,5,5,2012,0.003050034,-9.33E-05,0.008864482,-0.001061824
28,5,1,2012,0.009686016,0.00676839,0.006197763,0.006199138
29,5,2,2012,0.002943913,0.011946183,0.006134029,0.011316194
30,5,3,2012,0.00571872,0.008941282,0.008365933,0.004863577
31,5,4,2012,-0.002599886,0.013103283,-0.004148263,-0.000590451
1,6,5,2012,0.005272186,-0.023326465,-0.005835132,-0.017649115
4,6,1,2012,-0.020459545,-0.016103073,-0.015631891,-0.003176486
5,6,2,2012,0.00491004,0.007662056,0.013924192,0.003552005
6,6,3,2012,0.006466579,0.015392638,0.006543557,0.015978255
7,6,4,2012,0.019021808,0.003056711,0.013381964,0.003758803
8,6,5,2012,0.003007556,-0.000231239,-0.011888893,-0.007688731
11,6,1,2012,-0.0102512,-0.004163259,0.003220883,-0.001681868
12,6,2,2012,-0.013111553,0.000904152,-0.006185758,0.008800677
13,6,3,2012,0.017023688,0.00768249,0.01547608,0.003796974
14,6,4,2012,0.002885415,0.003182801,0.004122355,0.004047477
15,6,5,2012,0.008880082,0.007116037,0.0084265,0.011409258
18,6,1,2012,0.011719456,0.007049477,-0.004268513,-0.008550074
19,6,2,2012,-0.014524305,-0.015891749,-0.004361149,-0.002112792
20,6,3,2012,0.001071582,-0.000525685,0.001982728,-0.002916389
21,6,4,2012,-0.008925778,-0.00451176,-0.010374234,-0.001338522
22,6,5,2012,-0.008623984,-0.002014315,-0.001698361,-0.002448973
25,6,1,2012,0.011196406,0.002390623,0.003192987,-0.005225137
26,6,2,2012,-0.009340295,-0.009160079,-0.003349902,-0.001409026
27,6,3,2012,0.005262145,0.009527934,0.006915108,0.008983736
28,6,4,2012,0.004835139,0.003060753,0.002572235,0.002192837
29,6,5,2012,0.009400131,0.014467483,0.010187814,0.014688762
2,7,1,2012,0.007843909,-0.001224238,0.005178153,-0.003857045
3,7,2,2012,0.001758471,-0.001144564,-0.008185126,-0.005456714
4,7,3,2012,-0.008013003,-0.006737099,-0.004740548,-0.002094456
5,7,4,2012,-0.004538603,-0.004369135,0.001706442,0.000428001
6,7,5,2012,-0.001012262,-0.002087322,-0.008707877,-0.008243725
9,7,1,2012,-0.013461079,0.000337635,-0.003436999,-0.001501514
10,7,2,2012,0.008267016,-0.00107842,0.009132764,0.006364029
11,7,3,2012,-0.000430667,0.007153276,-0.000970544,-0.00118055
12,7,4,2012,-0.052075134,-0.056541555,-0.057060299,-0.051526197
13,7,5,2012,0.002797056,0.00226364,0.00363678,-0.004139325
16,7,1,2012,-0.00399212,-0.00658521,-0.023891204,-0.02400287
17,7,2,2012,-0.018150313,-0.021715839,-0.005635854,-0.00383736
18,7,3,2012,-0.00711268,-0.002795883,0.003471186,0.004842179
19,7,4,2012,0.009740027,0.016768755,0.013260186,0.017913924
20,7,5,2012,0.010268401,-0.000316144,0.003262773,-0.001416692
23,7,1,2012,-0.010040832,-0.007045223,-0.007248689,-0.011455359
24,7,2,2012,-0.004649096,-0.00436152,-0.007310542,-0.006756757
25,7,3,2012,-0.00210767,-0.004496139,-0.003075235,0.003114174
26,7,4,2012,9.84E-05,-0.002570625,-0.014927527,-0.017723422
27,7,5,2012,-0.004465444,-0.001709218,0.00682147,0.013188575
30,7,1,2012,0.004809075,0.014745957,0.012950281,0.015156419
31,7,2,2012,0.013517261,0.008091801,0.009292262,0.008669394
1,8,3,2012,0.00160644,-0.001358255,0.00476792,-0.00431061
2,8,4,2012,2.64E-05,-0.001421526,0.00117747,-5.29E-05
3,8,5,2012,-0.004943646,0.002688928,-0.003713955,0.00471748
6,8,1,2012,0.014842629,0.00646767,0.008999973,0.000342276
7,8,2,2012,0.000741749,0.01332242,0.008778952,0.017669457
8,8,3,2012,0.013856068,0.006152577,0.012940469,0.004913963
9,8,4,2012,0.004248804,0.005389017,0.000921119,-0.000120104
10,8,5,2012,-0.00390538,0.006090672,0.000309624,0.013307365
13,8,1,2012,0.012097398,-0.000439048,0.010704521,0.001219275
14,8,2,2012,0.000798552,0.004020746,-0.000221181,0.0040593
15,8,3,2012,0,0,0,0
16,8,4,2012,0.007597172,-0.001346099,0.001965539,-0.003444878
17,8,5,2012,-0.001162575,0.010109349,0.005647271,0.01094508
20,8,1,2012,0,0,0,0
21,8,2,2012,0.011116359,0.022801955,0.012337339,0.017498098
22,8,3,2012,0.012695818,-0.002633811,0.011819956,0.00226776
23,8,4,2012,0.005181048,0.01600811,0.005795596,0.01778951
24,8,5,2012,0.010734801,-0.005198317,0.007376928,-0.005944326
27,8,1,2012,-0.003615933,-0.000881699,-0.006492978,-0.009358744
28,8,2,2012,-0.006786171,0.001173937,-0.000335779,0.007680416
29,8,3,2012,0.009511482,-0.003436815,-0.002121855,-0.009862173
30,8,4,2012,-0.01207557,0.003140316,-0.005287183,0.00744366
31,8,5,2012,0.005602287,-0.009747377,0.00062727,-0.01175025
3,9,1,2012,-0.00599585,0.00347988,0.001154773,0.001786788
4,9,2,2012,-0.002909175,-0.006943766,-0.005182244,0.000139729
5,9,3,2012,-0.000659359,0.001729636,-0.000894432,-4.93E-05
6,9,4,2012,0.005286598,0.021840886,0.010029924,0.024590097
7,9,5,2012,0.03363661,0.017273827,0.033992893,0.017542734
10,9,1,2012,0.008945083,0.005872721,0.003008151,0.003027102
11,9,2,2012,-0.002493746,0.006761939,-0.001155338,0.009863406
12,9,3,2012,0.014905245,0.010852159,0.017643237,0.009541376
13,9,4,2012,0.007653993,0.003983574,0.005932223,0.004378695
14,9,5,2012,0.014775286,0.017801336,0.012491003,0.013055792
17,9,1,2012,0.007720834,-0.002016918,-0.024215185,-0.03048762
18,9,2,2012,-0.031687379,-0.027969655,-0.003415349,-0.004313713
19,9,3,2012,0,0,0,0
20,9,4,2012,-0.017179883,0.003739362,-0.008040999,0.008146799
21,9,5,2012,0.018795563,0.003895472,0.008795563,-0.006687427
24,9,1,2012,-0.005351087,-0.015159564,-0.007108632,-0.002437476
25,9,2,2012,-0.006193113,0.000171988,0.003868518,0.000620679
26,9,3,2012,-0.001793976,-0.004298957,-0.004405252,-0.003007247
27,9,4,2012,7.88E-06,-0.002064559,-0.008643685,-0.010017641
28,9,5,2012,-0.004619083,0.001345133,0.006722931,0.004550372
1,10,1,2012,0.002130204,0.013268288,0.003672126,0.0192594
2,10,2,2012,0,0,0,0
3,10,3,2012,0.016491766,0.004302826,0.010786421,-0.001996768
4,10,4,2012,-0.002122284,-0.007418558,-0.003267846,-0.003588917
5,10,5,2012,-0.002290397,-0.002644289,-0.111988705,-0.016727869
8,10,1,2012,-0.016319455,-0.013716576,0.093881661,-0.013428792
9,10,2,2012,-0.009731858,-0.005273561,0.002180127,0.01076845
10,10,3,2012,-0.001795562,-0.004292084,0.001691966,-0.007809014
11,10,4,2012,-0.000867275,0.011630599,-0.002742789,0.006890681
12,10,5,2012,-0.031096287,-0.025487256,-0.03517361,-0.025930416
15,10,1,2012,0.010252922,-0.006955466,0.011435832,-0.007484258
16,10,2,2012,-0.001042804,-0.002658165,-0.002355528,-0.001584041
17,10,3,2012,0.001668585,-0.002215591,-0.002700755,-0.000942016
18,10,4,2012,-0.008214142,-0.00056537,0.000224288,0.007228936
19,10,5,2012,0.005609704,0.000869031,0.004883396,-0.003588527
22,10,1,2012,0.003233503,0.005398055,0.006231611,0.007549036
23,10,2,2012,-0.001049757,-0.005914942,-0.005634497,-0.008122301
24,10,3,2012,0,0,0,0
25,10,4,2012,-0.00578794,-0.004458505,-0.003287517,-0.001888457
26,10,5,2012,-0.004971098,-0.002370956,-0.00358013,-0.004345886
29,10,1,2012,-0.002033229,-0.003342081,-0.001305787,0.001170047
30,10,2,2012,0.000640317,0.007294435,0.002106981,0.005578165
31,10,3,2012,0.006149755,0.002137139,0.006149755,0.0035855
1,11,4,2012,0.005220121,0.002231008,0.003725118,0.002299662
2,11,5,2012,0.008175708,0.014444717,0.00916714,0.010095299
5,11,1,2012,0.004743392,-0.003452866,-0.000660497,-0.003123251
6,11,2,2012,-0.003155444,0.001870037,6.53E-05,-0.000764949
7,11,3,2012,2.44E-05,0.003636129,0.001444167,0.008673345
8,11,4,2012,-0.001082242,-0.007020482,-0.0026316,-0.004795931
9,11,5,2012,0.001564027,-0.003032367,-0.003422755,-0.008534735
12,11,1,2012,-0.005953543,0.002073811,0.001827914,0.004615045
13,11,2,2012,0.003960072,-0.003010948,-0.002659139,-0.005302469
14,11,3,2012,0,0,0,0
15,11,4,2012,-0.006813144,-0.007961187,-0.017301776,-0.017294181
16,11,5,2012,-0.01491778,0.003873043,0.000684554,0.004999583
19,11,1,2012,0.00545606,-0.004773582,-0.000125138,-0.002760965
20,11,2,2012,0.003363572,-0.00529748,-0.005581838,-0.003824505
21,11,3,2012,-0.008504595,-0.000784404,0.007081487,0.008805094
22,11,4,2012,0.006304078,0.008354267,0.004290666,0.007338341
23,11,5,2012,0.009202403,0.003867996,0.004778378,0.001831487
26,11,1,2012,0.003312833,0.009044972,0.010196584,0.012354282
27,11,2,2012,0.011695572,0.013745176,0.011221538,0.01260841
28,11,3,2012,0,0,0,0
29,11,4,2012,0.008789433,-0.00276124,0.003103607,-0.004110487
30,11,5,2012,-0.004148215,0.005497759,0.000684871,0.005886037
3,12,1,2012,0.007349926,0.002761705,0.005418854,0.001053766
4,12,2,2012,-0.001093646,-0.006722542,-0.004460675,-0.005741764
5,12,3,2012,-0.004834894,-0.004954174,-0.012082502,-0.013538985
6,12,4,2012,-0.010286926,-0.010286926,-0.020714925,-0.013944336
7,12,5,2012,-0.019627412,-0.015270272,-0.003109773,-0.009474413
10,12,1,2012,-0.004560239,-0.003584259,-0.007189804,-0.006126951
11,12,2,2012,-0.007183478,-0.006144101,-0.010761993,-0.008685892
12,12,3,2012,-0.004111815,-0.002163314,0.005282423,0.003100919
13,12,4,2012,0.001261342,-0.0043777,-0.003565062,-0.0044559
14,12,5,2012,-0.010859067,-0.002830797,-0.001449779,0.006472629
17,12,1,2012,0.006665082,0.00293962,-0.004219803,-0.011861628
18,12,2,2012,-0.007641507,-0.010518118,-0.003154816,0.004253726
19,12,3,2012,0.005575529,0.012373368,0.011992028,0.012546169
20,12,4,2012,0.011723141,0.005241642,0.006017935,0.003129052
21,12,5,2012,0.000200501,0.002137285,0.000428481,-0.002276916
24,12,1,2012,0.00512011,0.00348539,0.010094393,0.009354154
25,12,2,2012,0,0,0,0
26,12,3,2012,0.003365548,0.000347328,-0.001080829,-0.002260963
27,12,4,2012,0.001648142,-0.000198404,-0.009097114,-0.009288465
28,12,5,2012,-0.009351667,0.000859923,0.006341607,0.012835873
31,12,1,2012,0.006293298,-0.001586187,0.003104916,-0.003193117
1,1,2,2013,0.004528715,0.002862982,0.002654308,0.001385904
2,1,3,2013,-0.000924779,0.00064357,-0.001120323,-0.000381218
3,1,4,2013,-0.000752079,0.007833307,0.002766562,0.011042945
4,1,5,2013,0.012100209,0.007927872,0.012104491,0.009118342
7,1,1,2013,0.006676473,0.004992045,0.005435494,0.003616005
8,1,2,2013,0.000227297,-0.002713814,-0.004241842,-0.004461213
9,1,3,2013,-0.002726941,0.000575015,-0.003916502,-0.007620488
10,1,4,2013,-0.005664109,-0.007470902,-0.00554078,-0.004581179
11,1,5,2013,0.042763723,0.085383656,0.051663654,0.093321368
14,1,1,2013,0.054839571,0.02877687,0.05438434,0.025550276
15,1,2,2013,0.024494959,0.007675847,0.00946128,-0.002643366
16,1,3,2013,-0.014402231,-0.015423196,-0.006157454,-0.001995141
17,1,4,2013,0.007052113,0.015274649,0.012472825,0.013499657
18,1,5,2013,0.007734467,-0.000862813,-0.005239861,-0.010299223
21,1,1,2013,-0.016533786,-0.009680556,-0.004501286,-0.001367909
22,1,2,2013,0.001535724,-0.005085441,-0.003759398,-0.007327599
23,1,3,2013,-0.007143436,-0.00307128,-0.003521022,-0.002055003
24,1,4,2013,0.001188001,0.004632195,0.003786919,0.002468108
25,1,5,2013,0.00157965,0.00274297,0.000616395,0.008654188
28,1,1,2013,0.006464129,0.004495552,0.007206632,0.003227585
29,1,2,2013,0.001728882,0.000138717,-0.000331594,-0.004455714
30,1,3,2013,-0.001924193,-0.006292476,-0.000921401,-0.000655154
31,1,4,2013,-0.000757916,0.00020569,-0.006477888,-0.001451122
1,2,5,2013,-0.001590621,-0.000712423,-0.000141096,-0.003740041
4,2,1,2013,-0.001821803,-0.001234768,-0.000482765,-0.000355416
5,2,2,2013,-0.006243858,-0.00345868,-0.00130038,-0.003192474
6,2,3,2013,0.00538338,0.000723674,0.002708313,0.005662312
7,2,4,2013,0.000251457,0.005497425,0.003569176,0.004758527
8,2,5,2013,0.004650784,0.014149109,0.004650784,0.00789822
11,2,1,2013,0.011650414,-0.002720872,0.004791168,-0.003013411
12,2,2,2013,-0.010621426,-0.01182745,-0.008723613,-0.005876713
13,2,3,2013,-0.00050736,0.012997026,0.00190638,0.013582355
14,2,4,2013,0.012035695,0.006088942,0.014543524,0.002353232
15,2,5,2013,-0.001679206,-0.009135776,-0.007523716,-0.005246111
18,2,1,2013,-0.001944165,-0.002544955,-0.002710027,-0.004290407
19,2,2,2013,-0.003115265,0.012414618,0.000815217,0.014858004
20,2,3,2013,0.0154274,0.004853111,0.018177015,0.00516129
21,2,4,2013,-0.001138755,0.001089184,-0.001816242,-0.004618441
22,2,5,2013,-0.000728768,0.004759996,-5.05E-05,0.007637053
25,2,1,2013,0.014694308,0.015444786,0.014694308,0.014636379
26,2,2,2013,0.00806268,0.006328093,0.00806268,0.008674879
27,2,3,2013,0.008753538,-0.002251797,-0.002619002,-0.011772103
28,2,4,2013,-0.008404655,0.000677762,0.000757329,0.004828561
1,3,5,2013,0.004446138,0.001564082,0.003012879,0.001554882
4,3,1,2013,-0.000533985,-0.001150315,-0.003998054,-0.002254942
5,3,2,2013,0.002713533,0.005876851,0.0077875,0.013877057
6,3,3,2013,0.013446816,0.015140581,0.015335225,0.014680148
7,3,4,2013,0.012756479,0.014429452,0.012889612,0.014282977
8,3,5,2013,0.009788385,-0.002412253,0.003312887,-0.007185992
11,3,1,2013,-0.004843368,-0.003032739,-0.007339175,-0.007122468
12,3,2,2013,-0.009394011,-0.011456484,-0.007955831,-0.007036662
13,3,3,2013,-0.010347691,-0.011554989,-0.010079851,-0.011415651
14,3,4,2013,-0.004201768,0.004264171,-0.003827163,0.005857414
15,3,5,2013,0.005695625,0.004860536,0.011266203,0.001656869
18,3,1,2013,-0.004292529,-0.006836421,-0.006301735,-0.003557413
19,3,2,2013,0.00311507,0.000242132,-0.003746416,-0.006403979
20,3,3,2013,-0.008234846,-0.006840314,-0.003410364,0.000796919
21,3,4,2013,0.004543008,0.005613009,0.005825188,0.00136905
22,3,5,2013,-0.006387109,-0.0097437,-0.010052954,-0.006731259
25,3,1,2013,-0.003837293,-0.002489615,-0.001750139,-0.001945279
26,3,2,2013,-0.002600853,0.004360689,-9.19E-05,0.004376614
27,3,3,2013,0,0,0,0
28,3,4,2013,0.00832329,0.009646796,0.010626264,0.011489341
29,3,5,2013,0,0,0,0
1,4,1,2013,0.010770801,0.009243512,0.011668824,0.006275064
2,4,2,2013,0.002586213,0.005274731,0.000200535,0.008383407
3,4,3,2013,0.007759316,0.002296438,0.002253841,-0.007283028
4,4,4,2013,-0.009985491,-0.016541343,-0.025902268,-0.027393116
5,4,5,2013,-0.022923825,-0.018527096,-0.005976787,-0.003584204
8,4,1,2013,-0.005511649,-0.005867313,-0.007138328,-0.009968286
9,4,2,2013,-0.006125585,-0.004690378,-0.010920806,-0.010233478
10,4,3,2013,-0.001009327,0.004890445,0.00687729,0.019874886
11,4,4,2013,0.021210124,0.023157298,0.0182502,0.02234859
12,4,5,2013,-0.056049847,-0.068584959,-0.105380468,-0.117417903
15,4,1,2013,-0.056159313,-0.052866318,-0.0228105,-0.001919778
16,4,2,2013,-0.006867602,-0.006812331,0.014358676,-0.006558721
17,4,3,2013,0.007493993,0.006882764,-0.012136639,-0.010355335
18,4,4,2013,-0.010988146,-0.012062565,0.001478167,-0.00052118
19,4,5,2013,0,0,0,0
22,4,1,2013,-0.01040191,-0.00965984,-0.014896963,-0.018347078
23,4,2,2013,-0.014468044,-0.008374376,0.003324109,0.006317166
24,4,3,2013,0,0,0,0
25,4,4,2013,0.002252252,-0.006487518,-0.011987531,-0.015770924
26,4,5,2013,-0.016976063,-0.015429083,-0.014751187,-0.014373412
29,4,1,2013,-0.012804903,0.000992351,-0.004702864,0.007157567
30,4,2,2013,0.009782782,0.00053699,0.010999933,0.005361195
1,5,3,2013,0,0,0,0
2,5,4,2013,0.00293299,0.025778218,0.005615076,0.026158705
3,5,5,2013,0.029227557,0.008991242,0.028647646,0.003029375
6,5,1,2013,0.004354615,0.013354714,0.004920832,0.019045095
7,5,2,2013,0.018833599,0.004526739,0.012021446,0.004650613
8,5,3,2013,0.005891746,0.005164658,0.008227943,0.001161194
9,5,4,2013,-0.000727267,0.005715088,0.003668039,0.007256883
10,5,5,2013,0.006370174,0.004194124,0.004296346,0.002085133
13,5,1,2013,-0.004867921,-0.010669261,-0.016652121,-0.019231814
14,5,2,2013,-0.011948019,-0.00561846,-0.001798803,0.001907853
15,5,3,2013,0.001637114,0.000706276,0.002881684,0.005001541
16,5,4,2013,0.002384543,-0.004454238,-0.008184848,-0.01062157
17,5,5,2013,-0.00764862,0.003962159,0.005451048,0.006182307
20,5,1,2013,0.003953008,0.001475042,0.003953008,0.004375262
21,5,2,2013,0.003850472,0.012002319,0.003850472,0.00978966
22,5,3,2013,0.014531564,0.006456408,0.009963376,-0.000124591
23,5,4,2013,-0.004494993,-0.000384592,-0.006114014,-0.006502913
24,5,5,2013,-0.002308334,-0.010149433,-0.009125434,-0.007470467
27,5,1,2013,-0.01159964,-0.000722953,-0.002454804,0.012660327
28,5,2,2013,0.013791904,0.002224884,0.013820422,0.003221051
29,5,3,2013,0.005007996,0.007948336,-0.004705827,-0.0054963
30,5,4,2013,-0.010920776,-0.011220121,-0.001754345,-0.000914598
31,5,5,2013,0.001640116,0.009961137,0.005823942,0.012776978
3,6,1,2013,0.038546212,0.042397323,0.020308864,0.01229904
4,6,2,2013,-0.017561991,-0.030168077,-0.006312346,-0.005342166
5,6,3,2013,-0.003186645,-0.007124441,-0.000703251,-0.006544774
6,6,4,2013,-0.008773957,-0.003633877,-0.007339066,-0.003467717
7,6,5,2013,0.001095767,0.015976436,0.003575908,0.013717634
10,6,1,2013,0.020230092,0.006822856,0.019756556,0.009885246
11,6,2,2013,0.006771975,0.004311709,-0.006729444,-0.008138144
12,6,3,2013,-0.014185952,-0.014823544,-0.015251496,-0.017150184
13,6,4,2013,-0.014451421,-0.020623348,-0.016826343,-0.01615258
14,6,5,2013,-0.010657166,-0.004939635,0.001131983,0.005651501
17,6,1,2013,0.005527512,0.006598028,0.005542816,0.008288334
18,6,2,2013,0.006568401,0.005172374,0.009483294,0.004475962
19,6,3,2013,0.005065061,-0.000386318,-0.004876263,-0.002611614
20,6,4,2013,-0.009298407,-0.005526485,-0.02004681,-0.022524902
21,6,5,2013,-0.017484045,-0.005347344,0.005934979,0.014578349
24,6,1,2013,0.009004788,-0.003430384,-0.001993123,-0.011344673
25,6,2,2013,-0.00696483,-0.006484494,-0.005999268,-0.006434792
26,6,3,2013,-0.001672188,0.010275594,0.004906826,0.017467319
27,6,4,2013,0.020671424,0.03228654,0.023450506,0.032735739
28,6,5,2013,0.024569318,0.006273507,0.010102347,0.007135104
1,7,1,2013,0.000394735,-0.008919171,0.004029804,-0.016234182
2,7,2,2013,-0.009378841,-0.003733325,-0.007988888,-0.007998223
3,7,3,2013,-0.009605515,-0.002696239,-0.009066646,-0.003544812
4,7,4,2013,0.003928969,0.014311899,0.0129203,0.028195867
5,7,5,2013,0.024120982,0.005067237,0.016023368,-0.004296569
8,7,1,2013,-0.000977922,-0.003146374,0.000538585,0.000492074
9,7,2,2013,-0.004706148,0.004268526,0.002138016,0.006953745
10,7,3,2013,0.009623241,0.004287799,0.00755031,0.005568163
11,7,4,2013,0.011412343,0.016854435,0.01349322,0.016223406
12,7,5,2013,0.062930172,0.078771891,0.060529728,0.06616663
15,7,1,2013,0.006043117,-0.013537563,0.0009431,-0.003310619
16,7,2,2013,-0.011653364,0.002334277,-0.005813791,-0.002297451
17,7,3,2013,0.009940135,0.002981465,0.011407752,0.008767062
18,7,4,2013,0.011535899,0.008520548,0.005837359,0.004723597
19,7,5,2013,0.015596909,0.024843118,0.021350741,0.027010751
22,7,1,2013,0.009702244,0.005990643,0.009175242,0.007043192
23,7,2,2013,0.014313149,0.00794435,0.014842835,0.006279321
24,7,3,2013,-0.001326015,0.004790474,-0.001326015,0.00858101
25,7,4,2013,0.012108521,0.004338352,0.008032712,0.001160479
26,7,5,2013,0.004999543,0.0034259,0.00265405,-0.001973132
29,7,1,2013,-0.007819197,-0.004918001,-0.002117619,0.001344121
30,7,2,2013,0.007298267,0.006907556,0.007316051,0.005936168
31,7,3,2013,0.005679344,0.005964804,0.002457817,0.008874379
1,8,4,2013,0.009459503,0.001805725,0.002503681,-0.001316237
2,8,5,2013,-0.002240301,0.009319152,0.008540428,0.010447339
5,8,1,2013,0.005735218,0.00709898,0.005735218,0.007399772
6,8,2,2013,0.010499257,-0.002257422,8.93E-05,-0.004970631
7,8,3,2013,-0.005630638,0.000144953,-0.012909234,-0.013888272
8,8,4,2013,-0.021069404,-0.014915404,-0.006610107,0.004338451
9,8,5,2013,0,0,0,0
12,8,1,2013,0.014227537,0.007490661,0.012352023,0.005127252
13,8,2,2013,0.005115024,0.014514378,0.01004247,0.017190698
14,8,3,2013,0.014223738,0.005382232,0.001781148,-0.00252625
15,8,4,2013,0,0,0,0
16,8,5,2013,-0.011596984,-0.015170096,-0.018941847,-0.02286296
19,8,1,2013,-0.008579279,-0.005056634,-0.002097101,0.002443981
20,8,2,2013,0.002092974,-0.005361862,-0.004008432,-0.012793204
21,8,3,2013,-0.01903375,-0.01903375,-0.016769017,-0.012926496
22,8,4,2013,-0.008379779,0.01522294,0.001874396,0.02415707
23,8,5,2013,0.022521783,0.01364785,0.026192444,0.014876246
26,8,1,2013,0.015700553,0.01833597,0.017071772,0.008291947
27,8,2,2013,0.005557241,0.003292989,0.007436169,0.002154888
28,8,3,2013,-0.000490409,0.018423562,-0.000490409,0.025013165
29,8,4,2013,0.020305335,0.007813783,0.017015468,0.008758088
30,8,5,2013,0.01425392,0.014450518,0.013867069,0.016430416
2,9,1,2013,0.012181408,0.002040052,0.015843094,0.001729815
3,9,2,2013,0.006581911,-0.00152544,-0.011962743,-0.016375091
4,9,3,2013,-0.010458616,0.010533887,0.008114268,0.023573141
5,9,4,2013,0.017478596,-0.007247443,-0.012974798,-0.029654251
6,9,5,2013,-0.025278652,-0.015068826,-0.001637061,0.001596899
9,9,1,2013,0,0,0,0
10,9,2,2013,-0.001550218,0.015997257,0.004882526,0.023677965
11,9,3,2013,0.02549958,0.002528497,0.0181444,-0.004494088
12,9,4,2013,-0.006441998,-0.00988175,-0.016565202,-0.012313021
13,9,5,2013,-0.013051195,-0.010911,-0.00845252,-0.011789387
16,9,1,2013,-0.010359839,-0.00933655,-0.018128519,-0.019020758
17,9,2,2013,-0.01519768,-0.005601149,0.003154239,0.017094497
18,9,3,2013,0.013953604,0.002020425,0.01110786,0.000594782
19,9,4,2013,-0.003651782,0.004264887,-0.003171358,-0.000263509
